lyric,artist
it most i was that wing and a prayer huh a beacon of hope put a bird in the air somewhere some kid is bumpin',Eminem
this while he lipsyncs in the mirror that's who i'm doin' it for the rest i don't really even care but you would think i'm,Eminem
carryin' an oxford dictionary in my pocket how i'm buryin' these artists on a scale of 'turnt' you're 'minus' mine says 'very' yours says 'hardly',Eminem
and what's scary is you prob'ly can compare me to your car 'cause i'm just barely gettin' started woo and far as lord jamar you,Eminem
better leave me the hell alone or i'll show you an elvis clone walk up in this house you own thrust my pelvic bone use,Eminem
your telephone and go fetch me the remote put my feet up and just make myself at home yeah i belong here clown don't tell,Eminem
me 'bout the culture i inspired the hopsins the logics the coles the seans the kdots the 5'9s and oh brought the world 50 cent,Eminem
you did squat piss and moan but i'm not gonna fall bitch yeah justin vernon it's too loud can't hear it coming down the hallway,Eminem
stairs from the parking lot it's too loud threes not a crowd all up in it slow fire,Eminem
part produced by s and mphazes it's like i'm in this dirt digging up old hurt tried everything to get my mind off you it,Eminem
won't work all it takes is one song on the radio you're right back on it reminding me all over again how you fucking just,Eminem
brushed me off and left me so burnt spent a lot of time tryna soul search maybe i needed to grow up a little first,Eminem
well looks like i hit a growth spurt but i'm coming for closure don't suppose an explanation i'm owed for the way that you turned,Eminem
your back on me just when i may have needed you most oh you thought it was over you could just close the chapter and,Eminem
go about your life like it was nothing you ruined mine but you seem to be doing fine well i've never recovered but tonight i,Eminem
bet you that what you're 'bout to go through's tougher than anything i ever have suffered can't think of a better way to define poetic,Eminem
justice can i hold grudges mind saying let it go fuck this heart's saying i will once i bury this bitch alive hide the shovel,Eminem
and then drive off in the sunset sarah jaffe i flee the scene like it was my last ride you see right through oh you,Eminem
had me pegged the first time you can see the truth but it's easier to justify what's bad is good and i hate to be,Eminem
the bad guy i just hate to be the bad guy follow me i ruhuhun follow me i ruhuhun i just hate to be the,Eminem
bad guy follow me i ruhuhun follow me i ruhuhun and to think i used to think you was the shit bitch to think it,Eminem
was you at one time i worshipped shit think you can hurt people and just keep getting away with it not this time you better,Eminem
go and get the sewing kit bitch finish this stitch so you can reap what you sew nitwit thought some time would pass and i'd,Eminem
forget it forget it you left our family in shambles and you expect me to just get over him pretend he never existed may be,Eminem
gone but he's not forgotten and don't think cause he's been out the picture so long that i've stopped the plotting and still ain't coming,Eminem
to get ya you're wrong and that shit was rotten and the way you played him's same shit you did to me cold have you,Eminem
any idea the shit that i've gone through feelings i harbor all this pentup resentment i hold on to not once you call to ask,Eminem
me how i'm doing letters you don't respond to 'em fuck it i'm coming to see you and gee who better to talk to than,Eminem
you the cause of my problems my life is garbage and i'm 'bout to take it out on you poof then i'm gone voosh sarah,Eminem
jaffe i flee the scene like it was my last ride you see right through oh you had me pegged the first time you can,Eminem
see the truth but it's easier to justify what's bad is good and i hate to be the bad guy i just hate to be,Eminem
the bad guy follow me i ruhuhun follow me i ruhuhun i just hate to be the bad guy follow me i ruhuhun follow me,Eminem
i ruhuhun i've been driving around your side of this town like 9 fricking hours and 45 minutes now finally i found your new address,Eminem
park in your drive feel like i've been waiting on this moment all of my life and it's now arrived and my mouth is full,Eminem
of saliva my knife is out and i'm ducking on the side of your house see it's sad it came to this point such a,Eminem
disappointment i had to make this appointment to come and see ya but i ain't here for your empathy i don't need your apology or,Eminem
